transaction_id,channel_id,product_id,sale_date,quarter,quantity,amount
T100445,CH001,P03,2025-04-23,2025-Q2,1,£11.99
T100446,CH001,P01,2025-12-18,2025-Q4,2,25.98
T100447,CH001,P05,2025-09-25,2025-Q3,1,£15.99
T100448,CH001,P06,2025-02-09,2025-Q1,2,£109.98
T100449,CH001,P02,2025-04-07,2025-Q2,1,14.99
T100450,CH001,P03,2025-03-07,2025-Q1,1,11.99
T100451,CH001,P05,2025-11-09,2025-Q4,1,£15.99
T100452,CH001,P03,2025-01-12,2025-Q1,2,£23.98
T100453,CH001,P02,2025-04-27,2025-Q2,2,£30
T100454,CH001,P02,2025-09-22,2025-Q3,1,£14.99
T100455,CH001,P02,2025-06-04,2025-Q2,2,£29.98
T100456,CH001,P03,2025-05-27,2025-Q2,1,11.99
T100457,CH001,P02,2025-01-21,2025-Q1,3,44.97
T100458,CH001,P04,2025-12-28,2025-Q4,1,£16.99
T100459,CH001,P02,2025-01-13,2025-Q1,1,£14.99
T100460,CH001,P03,2025-10-08,2025-Q4,1,£11.99
T100461,CH001,P03,2025-05-19,2025-Q2,1,£12
T100462,CH001,P04,2025-12-02,2025-Q4,2,33.98
T100463,CH001,P03,2025-02-09,2025-Q1,3,£36
T100464,CH001,P04,2025-12-19,2025-Q4,2,£33.98
T100465,CH001,P05,2025-02-08,2025-Q1,2,£31.98
T100466,CH001,P04,2025-11-05,2025-Q4,2,£33.98
T100467,CH001,P02,2025-03-13,2025-Q1,1,£14.99
T100468,CH001,P02,2025-12-02,2025-Q4,1,14.99
T100469,CH001,P06,2025-05-04,2025-Q2,1,£54.99
T100470,CH001,P05,2025-10-21,2025-Q4,1,£15.99
T100471,CH001,P02,2025-09-17,2025-Q3,1,£14.99
T100472,CH001,P03,2025-04-20,2025-Q2,2,23.98
T100473,CH001,P02,2025-12-11,2025-Q4,1,£14.99
T100474,CH001,P03,2025-08-28,2025-Q3,2,£24
T100475,CH001,P03,2025-02-03,2025-Q1,1,11.99
T100476,CH001,P05,2025-02-11,2025-Q1,1,15.99
T100477,CH001,P01,2025-02-16,2025-Q1,1,£12.99
T100478,CH001,P02,2025-01-11,2025-Q1,1,14.99
T100479,CH001,P01,2025-11-26,2025-Q4,1,£13
T100480,CH001,P04,2025-07-16,2025-Q3,2,33.98
T100481,CH001,P01,2025-01-28,2025-Q1,2,£25.98
T100482,CH001,P03,2025-01-03,2025-Q1,1,£11.99
T100483,CH001,P05,2025-06-12,2025-Q2,3,£47.97
T100484,CH001,P02,2025-01-22,2025-Q1,2,£29.98
T100485,CH001,P05,2025-12-21,2025-Q4,2,£31.98
T100486,CH001,P03,2025-03-05,2025-Q1,1,£11.99
T100487,CH001,P06,2025-06-03,2025-Q2,1,£54.99
T100488,CH001,P05,2025-12-02,2025-Q4,1,£15.99
T100489,CH001,P02,2025-12-19,2025-Q4,1,£14.99
T100490,CH001,P02,2025-04-11,2025-Q2,1,£15
T100491,CH001,P02,2025-04-02,2025-Q2,1,£14.99
T100492,CH001,P05,2025-11-23,2025-Q4,1,£15.99
T100493,CH001,P05,2025-08-15,2025-Q3,2,31.98
T100494,CH001,P04,2025-06-10,2025-Q2,1,£17
T100495,CH001,P03,2025-11-18,2025-Q4,1,11.99
T100496,CH001,P01,2025-08-27,2025-Q3,2,£26
T100497,CH001,P04,2025-05-01,2025-Q2,1,£16.99
T100498,CH001,P02,2025-05-10,2025-Q2,2,£30
T100499,CH001,P03,2025-09-13,2025-Q3,1,11.99
T100500,CH001,P02,2025-03-01,2025-Q1,1,£14.99
T100501,CH001,P03,2025-10-25,2025-Q4,1,11.99
T100502,CH001,P04,2025-08-28,2025-Q3,1,16.99
T100503,CH001,P05,2025-07-10,2025-Q3,1,£15.99
T100504,CH001,P05,2025-06-25,2025-Q2,1,£15.99
T100505,CH001,P02,2025-12-18,2025-Q4,2,£29.98
T100506,CH001,P06,2025-11-04,2025-Q4,1,£54.99
T100507,CH001,P06,2025-09-28,2025-Q3,2,£109.98
T100508,CH001,P03,2025-03-02,2025-Q1,1,£12
T100509,CH001,P04,2025-05-23,2025-Q2,3,£50.97
T100510,CH001,P02,2025-12-25,2025-Q4,2,29.98
T100511,CH001,P05,2025-09-26,2025-Q3,1,15.99
T100512,CH001,P04,2025-06-21,2025-Q2,3,£51
T100513,CH001,P04,2025-10-04,2025-Q4,1,16.99
T100514,CH001,P04,2025-05-18,2025-Q2,1,£16.99
T100515,CH001,P02,2025-12-19,2025-Q4,1,£14.99
T100516,CH001,P02,2025-12-12,2025-Q4,1,£14.99
T100517,CH001,P01,2025-07-07,2025-Q3,1,£13
T100518,CH001,P04,2025-01-21,2025-Q1,2,£33.98
T100519,CH001,P02,2025-12-05,2025-Q4,1,£14.99
T100520,CH001,P06,2025-01-07,2025-Q1,1,£55
T100521,CH001,P01,2025-04-24,2025-Q2,1,£12.99
T100522,CH001,P02,2025-06-27,2025-Q2,2,29.98
T100523,CH001,P03,2025-12-05,2025-Q4,2,£24
T100524,CH001,P02,2025-03-27,2025-Q1,1,14.99
T100525,CH001,P04,2025-07-19,2025-Q3,2,£33.98
T100526,CH001,P04,2025-12-27,2025-Q4,3,£50.97
T100527,CH001,P04,2025-08-27,2025-Q3,1,16.99
T100528,CH001,P03,2025-02-26,2025-Q1,1,£11.99
T100529,CH001,P05,2025-12-25,2025-Q4,1,15.99
T100530,CH001,P02,2025-12-10,2025-Q4,2,£29.98
T100531,CH001,P01,2025-01-13,2025-Q1,2,£25.98
T100532,CH001,P05,2025-07-18,2025-Q3,1,£15.99
T100533,CH001,P02,2025-05-20,2025-Q2,1,14.99
T100534,CH001,P04,2025-07-09,2025-Q3,1,£16.99
T100535,CH001,P02,2025-02-15,2025-Q1,1,14.99
T100536,CH001,P02,2025-07-23,2025-Q3,1,£15
T100537,CH001,P03,2025-01-01,2025-Q1,1,£12
T100538,CH001,P03,2025-03-10,2025-Q1,1,£11.99
T100539,CH001,P05,2025-04-24,2025-Q2,2,£32
T100540,CH001,P03,2025-02-26,2025-Q1,1,£11.99
T100541,CH001,P01,2025-09-25,2025-Q3,2,25.98
T100542,CH001,P05,2025-12-13,2025-Q4,1,£15.99
T100543,CH001,P05,2025-09-02,2025-Q3,2,£31.98
T100544,CH001,P04,2025-03-01,2025-Q1,1,£16.99
T100545,CH001,P04,2025-04-16,2025-Q2,1,£17
T100546,CH001,P03,2025-07-09,2025-Q3,2,£24
T100547,CH001,P01,2025-05-11,2025-Q2,2,£26
T100548,CH001,P05,2025-06-11,2025-Q2,1,£16
T100549,CH001,P05,2025-10-02,2025-Q4,1,15.99
T100550,CH001,P04,2025-04-15,2025-Q2,2,£33.98
T100551,CH001,P03,2025-03-18,2025-Q1,3,£36
T100552,CH001,P01,2025-05-19,2025-Q2,1,£12.99
T100553,CH001,P01,2025-02-25,2025-Q1,1,12.99
T100554,CH001,P04,2025-05-02,2025-Q2,1,16.99
T100555,CH001,P02,2025-02-18,2025-Q1,2,£29.98
T100556,CH001,P03,2025-06-26,2025-Q2,2,£23.98
T100557,CH001,P01,2025-07-04,2025-Q3,1,12.99
T100558,CH001,P03,2025-10-27,2025-Q4,1,£12
T100559,CH001,P04,2025-01-10,2025-Q1,2,£34
T100560,CH001,P02,2025-08-21,2025-Q3,1,14.99
T100561,CH001,P04,2025-09-13,2025-Q3,2,£34
T100562,CH001,P01,2025-02-19,2025-Q1,1,£12.99
T100563,CH001,P01,2025-03-08,2025-Q1,3,£38.97
T100564,CH001,P01,2025-10-03,2025-Q4,3,38.97
T100565,CH001,P01,2025-11-26,2025-Q4,1,£12.99
T100566,CH001,P01,2025-09-09,2025-Q3,1,£12.99
T100567,CH001,P03,2025-08-28,2025-Q3,1,£12
T100568,CH001,P06,2025-03-06,2025-Q1,1,£54.99
T100569,CH001,P04,2025-11-03,2025-Q4,1,16.99
T100570,CH001,P06,2025-02-07,2025-Q1,1,£54.99
T100571,CH001,P04,2025-11-09,2025-Q4,1,16.99
T100572,CH001,P01,2025-11-03,2025-Q4,1,£12.99
T100573,CH001,P04,2025-07-12,2025-Q3,1,£16.99
T100574,CH001,P01,2025-04-18,2025-Q2,3,£38.97
T100575,CH001,P03,2025-05-05,2025-Q2,1,£12
T100576,CH001,P03,2025-07-05,2025-Q3,1,£11.99
T100577,CH001,P01,2025-12-07,2025-Q4,2,£25.98
T100578,CH001,P03,2025-12-20,2025-Q4,1,11.99
T100579,CH001,P01,2025-11-16,2025-Q4,1,£12.99
T100580,CH001,P01,2025-10-10,2025-Q4,1,12.99
T100581,CH001,P03,2025-01-07,2025-Q1,1,11.99
T100582,CH001,P05,2025-11-04,2025-Q4,1,£16
T100583,CH001,P03,2025-05-04,2025-Q2,2,£24
T100584,CH001,P05,2025-06-15,2025-Q2,1,£15.99
T100585,CH001,P05,2025-12-18,2025-Q4,1,£15.99
T100586,CH001,P06,2025-06-19,2025-Q2,1,£55
T100587,CH001,P04,2025-07-05,2025-Q3,1,£17
T100588,CH001,P03,2025-12-22,2025-Q4,2,23.98
T100589,CH001,P05,2025-04-18,2025-Q2,1,£15.99
T100590,CH001,P04,2025-10-13,2025-Q4,2,£33.98
T100591,CH001,P01,2025-09-01,2025-Q3,1,£12.99
T100592,CH001,P05,2025-01-16,2025-Q1,1,£15.99
T100593,CH001,P01,2025-08-05,2025-Q3,1,£12.99
T100594,CH001,P05,2025-08-10,2025-Q3,1,£15.99
T100595,CH001,P02,2025-04-28,2025-Q2,2,29.98
T100596,CH001,P06,2025-11-17,2025-Q4,1,54.99
T100597,CH001,P04,2025-03-18,2025-Q1,1,16.99
T100598,CH001,P03,2025-03-14,2025-Q1,1,£12
T100599,CH001,P01,2025-08-18,2025-Q3,2,£25.98
T100600,CH001,P04,2025-10-02,2025-Q4,1,16.99
T100601,CH001,P01,2025-10-16,2025-Q4,1,£12.99
T100602,CH001,P02,2025-09-13,2025-Q3,1,£14.99
T100603,CH001,P01,2025-11-25,2025-Q4,1,£13
T100604,CH001,P01,2025-01-21,2025-Q1,3,£38.97
T100605,CH001,P03,2025-12-16,2025-Q4,1,£11.99
T100606,CH001,P01,2025-11-03,2025-Q4,3,38.97
T100607,CH001,P01,2025-03-01,2025-Q1,1,£12.99
T100608,CH001,P05,2025-07-24,2025-Q3,1,15.99
T100609,CH001,P03,2025-05-05,2025-Q2,2,£23.98
T100610,CH001,P01,2025-08-17,2025-Q3,1,£12.99
T100611,CH001,P06,2025-01-14,2025-Q1,1,£55
T100612,CH001,P02,2025-01-17,2025-Q1,1,14.99
T100613,CH001,P05,2025-04-08,2025-Q2,1,£15.99
T100614,CH001,P06,2025-11-25,2025-Q4,1,£54.99
T100615,CH001,P02,2025-12-27,2025-Q4,1,£14.99
T100616,CH001,P01,2025-04-11,2025-Q2,1,£12.99
T100617,CH001,P01,2025-04-02,2025-Q2,3,38.97
T100618,CH001,P02,2025-05-04,2025-Q2,1,14.99
T100619,CH001,P02,2025-04-06,2025-Q2,2,£29.98
T100620,CH001,P03,2025-06-07,2025-Q2,1,£12
T100621,CH001,P02,2025-03-13,2025-Q1,2,29.98
T100622,CH001,P01,2025-04-25,2025-Q2,1,£12.99
T100623,CH001,P01,2025-08-22,2025-Q3,1,12.99
T100624,CH001,P01,2025-03-14,2025-Q1,1,£12.99
T100625,CH001,P01,2025-07-28,2025-Q3,1,£12.99
T100626,CH001,P03,2025-05-08,2025-Q2,1,£11.99
T100627,CH001,P03,2025-11-25,2025-Q4,1,11.99
T100628,CH001,P06,2025-02-24,2025-Q1,2,£109.98
T100629,CH001,P03,2025-12-20,2025-Q4,1,£11.99
T100630,CH001,P05,2025-06-07,2025-Q2,1,£16
T100631,CH001,P06,2025-02-27,2025-Q1,1,54.99
T100632,CH001,P05,2025-12-10,2025-Q4,1,£16
T100633,CH001,P01,2025-03-17,2025-Q1,3,£38.97
T100634,CH001,P01,2025-11-16,2025-Q4,1,£12.99
T100635,CH001,P03,2025-09-04,2025-Q3,2,£23.98
T100636,CH001,P04,2025-02-12,2025-Q1,1,£16.99
T100637,CH001,P05,2025-11-10,2025-Q4,1,£15.99
T100638,CH001,P03,2025-05-17,2025-Q2,1,11.99
T100639,CH001,P02,2025-05-14,2025-Q2,1,£14.99
T100640,CH001,P01,2025-11-27,2025-Q4,1,£13
T100641,CH001,P03,2025-12-14,2025-Q4,2,£23.98
T100642,CH001,P03,2025-06-11,2025-Q2,2,£23.98
T100643,CH001,P05,2025-09-27,2025-Q3,1,£15.99
T100644,CH001,P04,2025-03-23,2025-Q1,2,£34
T100645,CH001,P01,2025-08-08,2025-Q3,2,£26
T100646,CH001,P05,2025-09-17,2025-Q3,3,47.97
T100647,CH001,P01,2025-01-14,2025-Q1,2,25.98
T100648,CH001,P03,2025-09-28,2025-Q3,3,£36
T100649,CH001,P05,2025-10-19,2025-Q4,1,£15.99
T100650,CH001,P04,2025-09-20,2025-Q3,2,33.98
T100651,CH001,P03,2025-08-28,2025-Q3,1,£11.99
T100652,CH001,P02,2025-07-19,2025-Q3,1,14.99
T100653,CH001,P01,2025-10-08,2025-Q4,2,£25.98
T100654,CH001,P02,2025-05-12,2025-Q2,1,£14.99
T100655,CH001,P03,2025-11-18,2025-Q4,1,£11.99
T100656,CH001,P03,2025-09-09,2025-Q3,3,£35.97
T100657,CH001,P04,2025-03-14,2025-Q1,1,£16.99
T100658,CH001,P01,2025-12-12,2025-Q4,1,£12.99
T100659,CH001,P05,2025-03-08,2025-Q1,3,£47.97
T100660,CH001,P02,2025-08-17,2025-Q3,2,£29.98
T100661,CH001,P06,2025-12-11,2025-Q4,1,£54.99
T100662,CH001,P04,2025-09-20,2025-Q3,2,33.98
T100663,CH001,P04,2025-12-28,2025-Q4,1,£17
T100664,CH001,P04,2025-07-23,2025-Q3,1,£16.99
T100665,CH001,P02,2025-09-23,2025-Q3,1,£15
T100666,CH001,P02,2025-04-05,2025-Q2,1,£15
T100667,CH001,P03,2025-12-04,2025-Q4,1,£11.99
T100668,CH001,P03,2025-05-08,2025-Q2,1,11.99
T100669,CH001,P03,2025-08-11,2025-Q3,2,£24
T100670,CH001,P02,2025-04-28,2025-Q2,1,14.99
T100671,CH001,P04,2025-08-15,2025-Q3,1,16.99
T100672,CH001,P03,2025-08-16,2025-Q3,1,£12
T100673,CH001,P01,2025-09-25,2025-Q3,1,£12.99
T100674,CH001,P01,2025-10-20,2025-Q4,1,£12.99
T100675,CH001,P04,2025-11-28,2025-Q4,1,£16.99
T100676,CH001,P04,2025-04-18,2025-Q2,1,16.99
T100677,CH001,P01,2025-02-05,2025-Q1,1,£12.99
T100678,CH001,P01,2025-02-10,2025-Q1,2,£25.98
T100679,CH001,P02,2025-08-16,2025-Q3,1,£14.99
T100680,CH001,P03,2025-07-21,2025-Q3,1,£11.99
T100681,CH001,P02,2025-12-02,2025-Q4,1,£15
T100682,CH001,P03,2025-01-14,2025-Q1,1,11.99
T100683,CH001,P04,2025-11-17,2025-Q4,1,£17
T100684,CH001,P01,2025-02-19,2025-Q1,2,£26
T100685,CH001,P01,2025-01-05,2025-Q1,3,£38.97
T100686,CH001,P03,2025-06-07,2025-Q2,1,£11.99
T100687,CH001,P03,2025-12-14,2025-Q4,1,£11.99
T100688,CH001,P02,2025-07-08,2025-Q3,1,14.99
T100689,CH001,P03,2025-09-01,2025-Q3,1,£12
T100690,CH001,P05,2025-01-28,2025-Q1,2,£31.98
T100691,CH001,P03,2025-11-16,2025-Q4,2,£24
T100692,CH001,P05,2025-04-23,2025-Q2,1,£15.99
T100693,CH001,P03,2025-03-16,2025-Q1,1,11.99
T100694,CH001,P04,2025-01-03,2025-Q1,1,£16.99
T100695,CH001,P03,2025-08-22,2025-Q3,1,£11.99
T100696,CH001,P05,2025-08-13,2025-Q3,1,15.99
T100697,CH001,P01,2025-03-17,2025-Q1,1,12.99
T100698,CH001,P02,2025-01-26,2025-Q1,1,£14.99
T100699,CH001,P02,2025-04-04,2025-Q2,1,£14.99
T100700,CH001,P04,2025-09-06,2025-Q3,1,£16.99
T100701,CH001,P01,2025-10-21,2025-Q4,1,£12.99
T100702,CH001,P02,2025-05-03,2025-Q2,2,£29.98
T100703,CH001,P02,2025-12-27,2025-Q4,1,£14.99
T100704,CH001,P02,2025-09-02,2025-Q3,2,29.98
T100705,CH001,P02,2025-09-28,2025-Q3,1,£14.99
T100706,CH002,P03,2024-03-11,2024-Q1,1,£11.99
T100707,CH002,P01,2024-12-26,2024-Q4,1,£12.99
T100708,CH002,P05,2024-06-03,2024-Q2,2,31.98
T100709,CH002,P04,2024-02-17,2024-Q1,1,£16.99
T100710,CH002,P05,2024-12-04,2024-Q4,1,£15.99
T100711,CH002,P01,2024-12-23,2024-Q4,1,£12.99
T100712,CH002,P01,2024-04-25,2024-Q2,2,£25.98
T100713,CH002,P02,2024-08-22,2024-Q3,2,£29.98
T100714,CH002,P02,2024-05-05,2024-Q2,2,£29.98
T100715,CH002,P02,2024-01-14,2024-Q1,1,£14.99
T100716,CH002,P04,2024-06-01,2024-Q2,1,£16.99
T100717,CH002,P04,2024-01-22,2024-Q1,1,£16.99
T100718,CH002,P03,2024-11-13,2024-Q4,3,£36
T100719,CH002,P03,2024-12-01,2024-Q4,3,£35.97
T100720,CH002,P02,2024-02-17,2024-Q1,2,29.98
T100721,CH002,P04,2024-12-05,2024-Q4,1,£16.99
T100722,CH002,P05,2024-10-10,2024-Q4,1,£15.99
T100723,CH002,P02,2024-08-11,2024-Q3,1,£14.99
T100724,CH002,P05,2024-07-19,2024-Q3,1,£15.99
T100725,CH002,P04,2024-06-15,2024-Q2,1,£16.99
T100726,CH002,P03,2024-01-24,2024-Q1,1,£11.99
T100727,CH002,P01,2024-02-12,2024-Q1,2,£25.98
T100728,CH002,P04,2024-01-12,2024-Q1,2,£33.98
T100729,CH002,P05,2024-02-10,2024-Q1,1,15.99
T100730,CH002,P04,2024-04-17,2024-Q2,1,16.99
T100731,CH002,P02,2024-02-13,2024-Q1,1,£14.99
T100732,CH002,P03,2024-09-18,2024-Q3,3,£36
T100733,CH002,P03,2024-07-20,2024-Q3,3,£36
T100734,CH002,P01,2024-07-28,2024-Q3,1,£12.99
T100735,CH002,P05,2024-06-06,2024-Q2,3,£47.97
T100736,CH002,P01,2024-02-08,2024-Q1,2,£25.98
T100737,CH002,P03,2024-08-26,2024-Q3,1,11.99
T100738,CH002,P04,2024-01-27,2024-Q1,2,33.98
T100739,CH002,P05,2024-04-13,2024-Q2,1,15.99
T100740,CH002,P01,2024-06-05,2024-Q2,1,£13
T100741,CH002,P01,2024-03-15,2024-Q1,1,£12.99
T100742,CH002,P01,2024-04-15,2024-Q2,2,25.98
T100743,CH002,P05,2024-07-20,2024-Q3,1,£16
T100744,CH002,P04,2024-03-10,2024-Q1,1,£17
T100745,CH002,P03,2024-06-11,2024-Q2,1,£12
T100746,CH002,P02,2024-10-01,2024-Q4,2,£30
T100747,CH002,P04,2024-01-07,2024-Q1,3,£50.97
T100748,CH002,P02,2024-04-27,2024-Q2,1,£14.99
T100749,CH002,P01,2024-02-02,2024-Q1,1,12.99
T100750,CH002,P04,2024-12-18,2024-Q4,1,£16.99
T100751,CH002,P03,2024-07-03,2024-Q3,1,11.99
T100752,CH002,P01,2024-02-04,2024-Q1,1,12.99
T100753,CH002,P05,2024-07-04,2024-Q3,1,15.99
T100754,CH002,P03,2024-05-22,2024-Q2,2,£24
T100755,CH002,P01,2024-06-19,2024-Q2,2,£26
T100756,CH002,P02,2024-04-20,2024-Q2,2,£30
T100757,CH002,P01,2024-06-24,2024-Q2,1,£12.99
T100758,CH002,P02,2024-04-09,2024-Q2,1,£15
T100759,CH002,P05,2024-02-21,2024-Q1,1,£15.99
T100760,CH002,P01,2024-09-18,2024-Q3,1,£12.99
T100761,CH002,P04,2024-10-09,2024-Q4,1,16.99
T100762,CH002,P04,2024-06-14,2024-Q2,1,£16.99
T100763,CH002,P02,2024-04-24,2024-Q2,1,£15
T100764,CH002,P04,2024-07-15,2024-Q3,1,£16.99
T100765,CH002,P03,2024-01-17,2024-Q1,2,£23.98
T100766,CH002,P01,2024-01-07,2024-Q1,1,£12.99
T100767,CH002,P06,2024-03-14,2024-Q1,1,£54.99
T100768,CH002,P05,2024-09-24,2024-Q3,1,15.99
T100769,CH002,P02,2024-08-26,2024-Q3,2,£29.98
T100770,CH002,P06,2024-09-18,2024-Q3,3,£164.97
T100771,CH002,P01,2024-12-11,2024-Q4,1,£12.99
T100772,CH002,P02,2024-12-09,2024-Q4,3,£44.97
T100773,CH002,P04,2024-11-06,2024-Q4,1,16.99
T100774,CH002,P01,2024-04-07,2024-Q2,1,£12.99
T100775,CH002,P04,2024-10-18,2024-Q4,2,£33.98
T100776,CH002,P02,2024-09-28,2024-Q3,1,£14.99
T100777,CH002,P02,2024-12-17,2024-Q4,3,£45
T100778,CH002,P04,2024-02-02,2024-Q1,1,£16.99
T100779,CH002,P05,2024-05-19,2024-Q2,2,31.98
T100780,CH002,P01,2024-09-11,2024-Q3,1,12.99
T100781,CH002,P03,2024-05-23,2024-Q2,1,£12
T100782,CH002,P02,2024-05-05,2024-Q2,2,£30
T100783,CH002,P03,2024-01-11,2024-Q1,1,£11.99
T100784,CH002,P01,2024-05-15,2024-Q2,3,38.97
T100785,CH002,P04,2024-03-18,2024-Q1,2,£33.98
T100786,CH002,P01,2024-10-24,2024-Q4,1,£12.99
T100787,CH002,P01,2024-11-05,2024-Q4,1,12.99
T100788,CH002,P06,2024-01-13,2024-Q1,2,109.98
T100789,CH002,P02,2024-03-14,2024-Q1,1,£14.99
T100790,CH002,P03,2024-01-05,2024-Q1,1,11.99
T100791,CH002,P06,2024-03-06,2024-Q1,2,£109.98
T100792,CH002,P01,2024-10-20,2024-Q4,2,£25.98
T100793,CH002,P04,2024-11-10,2024-Q4,1,£17
T100794,CH002,P05,2024-10-09,2024-Q4,2,31.98
T100795,CH002,P05,2024-01-19,2024-Q1,2,£31.98
T100796,CH002,P03,2024-08-25,2024-Q3,1,£12
T100797,CH002,P05,2024-03-10,2024-Q1,1,£15.99
T100798,CH002,P01,2024-02-17,2024-Q1,1,£13
T100799,CH002,P04,2024-01-12,2024-Q1,1,£17
T100800,CH002,P03,2024-01-05,2024-Q1,1,£11.99
T100801,CH002,P01,2024-09-07,2024-Q3,1,£13
T100802,CH002,P01,2024-07-01,2024-Q3,2,£25.98
T100803,CH002,P03,2024-03-21,2024-Q1,1,£11.99
T100804,CH002,P03,2024-01-18,2024-Q1,1,11.99
T100805,CH002,P01,2024-08-26,2024-Q3,1,£12.99
T100806,CH002,P02,2024-04-27,2024-Q2,2,29.98
T100807,CH002,P06,2024-03-26,2024-Q1,1,54.99
T100808,CH002,P02,2024-05-03,2024-Q2,3,£44.97
T100809,CH002,P03,2024-05-15,2024-Q2,2,£24
T100810,CH002,P06,2024-05-07,2024-Q2,1,£54.99
T100811,CH002,P03,2024-09-03,2024-Q3,1,£12
T100812,CH002,P05,2024-12-12,2024-Q4,3,47.97
T100813,CH002,P02,2024-12-15,2024-Q4,1,£14.99
T100814,CH002,P03,2024-09-17,2024-Q3,3,£35.97
T100815,CH002,P03,2024-01-21,2024-Q1,1,£11.99
T100816,CH002,P04,2024-05-06,2024-Q2,3,£50.97
T100817,CH002,P02,2024-02-25,2024-Q1,2,29.98
T100818,CH002,P03,2024-05-25,2024-Q2,1,£12
T100819,CH002,P03,2024-02-09,2024-Q1,1,£12
T100820,CH002,P01,2024-02-11,2024-Q1,1,£13
T100821,CH002,P02,2024-01-19,2024-Q1,1,£15
T100822,CH002,P05,2024-11-17,2024-Q4,1,£15.99
T100823,CH002,P01,2024-06-26,2024-Q2,1,£13
T100824,CH002,P03,2024-08-12,2024-Q3,1,£11.99
T100825,CH002,P03,2024-05-19,2024-Q2,1,11.99
T100826,CH002,P04,2024-10-13,2024-Q4,1,16.99
T100827,CH002,P01,2024-01-01,2024-Q1,3,£39
T100828,CH002,P04,2024-05-17,2024-Q2,2,£33.98
T100829,CH002,P01,2024-02-20,2024-Q1,1,12.99
T100830,CH002,P02,2024-05-08,2024-Q2,2,£30
T100831,CH002,P01,2024-05-12,2024-Q2,1,£12.99
T100832,CH002,P04,2024-11-10,2024-Q4,1,£16.99
T100833,CH002,P02,2024-09-08,2024-Q3,1,£14.99
T100834,CH002,P02,2024-08-11,2024-Q3,1,£14.99
T100835,CH002,P04,2024-10-24,2024-Q4,1,£16.99
T100836,CH002,P02,2024-11-09,2024-Q4,3,£45
T100837,CH002,P04,2024-01-17,2024-Q1,2,33.98
T100838,CH002,P05,2024-01-20,2024-Q1,1,£15.99
T100839,CH002,P04,2024-06-04,2024-Q2,1,£16.99
T100840,CH002,P05,2024-02-16,2024-Q1,1,£15.99
T100841,CH002,P04,2024-03-27,2024-Q1,3,£50.97
T100842,CH002,P04,2024-12-20,2024-Q4,2,£33.98
T100843,CH002,P03,2024-04-23,2024-Q2,1,£11.99
T100844,CH002,P03,2024-01-05,2024-Q1,1,£11.99
T100845,CH002,P03,2024-09-14,2024-Q3,1,£11.99
T100846,CH002,P01,2024-07-05,2024-Q3,1,£12.99
T100847,CH002,P01,2024-02-11,2024-Q1,1,£13
T100848,CH002,P04,2024-12-26,2024-Q4,1,16.99
T100849,CH002,P03,2024-12-15,2024-Q4,2,£24
T100850,CH002,P04,2024-07-19,2024-Q3,1,£16.99
T100851,CH002,P05,2024-03-25,2024-Q1,1,£15.99
T100852,CH002,P01,2024-04-17,2024-Q2,1,£12.99
T100853,CH002,P06,2024-03-08,2024-Q1,2,109.98
T100854,CH002,P03,2024-01-03,2024-Q1,1,11.99
T100855,CH002,P03,2024-06-19,2024-Q2,1,£11.99
T100856,CH002,P02,2024-06-08,2024-Q2,1,£14.99
T100857,CH002,P02,2024-06-11,2024-Q2,3,£44.97
T100858,CH002,P02,2024-03-04,2024-Q1,1,£15
T100859,CH002,P05,2024-12-11,2024-Q4,3,£47.97
T100860,CH002,P04,2024-12-09,2024-Q4,1,16.99
T100861,CH002,P06,2024-12-23,2024-Q4,3,£164.97
T100862,CH002,P01,2024-09-21,2024-Q3,1,£12.99
T100863,CH002,P05,2024-02-06,2024-Q1,1,£15.99
T100864,CH002,P04,2024-07-02,2024-Q3,1,£16.99
T100865,CH002,P04,2024-04-11,2024-Q2,1,16.99
T100866,CH002,P02,2024-04-03,2024-Q2,1,£14.99
T100867,CH002,P06,2024-09-25,2024-Q3,2,£110
T100868,CH002,P02,2024-08-14,2024-Q3,2,29.98
T100869,CH002,P03,2024-03-18,2024-Q1,1,11.99
T100870,CH002,P06,2024-02-13,2024-Q1,2,£110
T100871,CH002,P03,2024-10-25,2024-Q4,1,£11.99
T100872,CH002,P04,2024-05-18,2024-Q2,1,16.99
T100873,CH002,P03,2024-03-03,2024-Q1,1,£11.99
T100874,CH002,P02,2024-11-09,2024-Q4,1,£14.99
T100875,CH002,P01,2024-01-17,2024-Q1,1,£12.99
T100876,CH002,P01,2024-01-03,2024-Q1,2,£26
T100877,CH002,P04,2024-01-22,2024-Q1,1,£16.99
T100878,CH002,P03,2024-10-16,2024-Q4,1,£11.99
T100879,CH002,P05,2024-04-07,2024-Q2,2,£31.98
T100880,CH002,P01,2024-10-08,2024-Q4,1,£12.99
T100881,CH002,P06,2024-05-11,2024-Q2,2,£109.98
T100882,CH002,P01,2024-02-11,2024-Q1,1,£13
T100883,CH002,P01,2024-05-22,2024-Q2,1,12.99
T100884,CH002,P01,2024-08-20,2024-Q3,2,£25.98
T100885,CH002,P04,2024-09-12,2024-Q3,1,16.99
T100886,CH002,P05,2024-08-21,2024-Q3,1,£16
T100887,CH002,P02,2024-01-15,2024-Q1,1,£15
T100888,CH002,P06,2024-11-23,2024-Q4,1,£55
T100889,CH002,P01,2024-05-24,2024-Q2,1,12.99
